address;code;postal_code;country;federal_district;minDeliveryDays;maxDeliveryDays;region_type;region;city_type;city;timezone;geo_lat;geo_lon;population
Волгоградская обл, г Дубовка;10954;404002;Россия;Южный;5;7;обл;Волгоградская;г;Дубовка;UTC+3;49.0554742;44.8270085;14345
Волгоградская обл, г Жирновск;10956;403790;Россия;Южный;5;7;обл;Волгоградская;г;Жирновск;UTC+3;50.9768814;44.7858202;16890
Волгоградская обл, г Калач-на-Дону;10958;404500;Россия;Южный;5;7;обл;Волгоградская;г;Калач-на-Дону;UTC+3;48.6889024;43.5306303;26892
Волгоградская обл, г Камышин;10959;403870;Россия;Южный;5;7;обл;Волгоградская;г;Камышин;UTC+3;50.0651529;45.3844202;119924
Волгоградская обл, г Котельниково;10961;404350;Россия;Южный;5;7;обл;Волгоградская;г;Котельниково;UTC+3;47.6310259;43.1330872;20441
Волгоградская обл, г Котово;10962;403801;Россия;Южный;5;7;обл;Волгоградская;г;Котово;UTC+3;50.3205766;44.8030699;24104
Волгоградская обл, г Ленинск;10964;404620;Россия;Южный;5;7;обл;Волгоградская;г;Ленинск;UTC+3;48.6936061;45.1992692;15527
Волгоградская обл, г Михайловка;10965;403340;Россия;Южный;5;7;обл;Волгоградская;г;Михайловка;UTC+3;50.0708719;43.2401512;59153
Волгоградская обл, г Николаевск;10967;404030;Россия;Южный;5;7;обл;Волгоградская;г;Николаевск;UTC+3;50.0165306;45.4731658;15081
Волгоградская обл, г Новоаннинский;10968;403950;Россия;Южный;5;7;обл;Волгоградская;г;Новоаннинский;UTC+3;50.5296067;42.6666439;17911
Волгоградская обл, г Палласовка;10972;404260;Россия;Южный;5;7;обл;Волгоградская;г;Палласовка;UTC+3;50.0500944;46.8804277;15984
Волгоградская обл, г Серафимович;10977;403441;Россия;Южный;5;7;обл;Волгоградская;г;Серафимович;UTC+3;49.5663183;42.7360402;9368
Волгоградская обл, г Суровикино;10980;404410;Россия;Южный;5;7;обл;Волгоградская;г;Суровикино;UTC+3;48.618917;42.8541163;20527
Волгоградская обл, г Урюпинск;10981;403110;Россия;Южный;5;7;обл;Волгоградская;г;Урюпинск;UTC+3;50.7903789;42.0288513;41594
Волгоградская обл, г Фролово;10982;403530;Россия;Южный;5;7;обл;Волгоградская;г;Фролово;UTC+3;49.7649148;43.6648641;39489
Волгоградская обл, Камышинский р-н, г Петров Вал;10973;403840;Россия;Южный;5;7;обл;Волгоградская;г;Петров Вал;UTC+3;50.1380557;45.20914;13264
Волгоградская обл, Среднеахтубинский р-н, г Краснослободск;34567;404160;Россия;Южный;5;7;обл;Волгоградская;г;Краснослободск;UTC+3;48.7068721;44.5630857;16007
г Астрахань;37;414000;Россия;Южный;5;7;обл;Астраханская;г;Астрахань;UTC+4;46.3655652;48.0559236;520662
г Волгоград;38;400000;Россия;Южный;5;7;обл;Волгоградская;г;Волгоград;UTC+3;48.7070042;44.5170339;1021244
г Краснодар;35;350000;Россия;Южный;5;7;край;Краснодарский;г;Краснодар;UTC+3;45.0401604;38.9759647;744933
г Майкоп;1093;385000;Россия;Южный;5;7;Респ;Адыгея;г;Майкоп;UTC+3;44.6098268;40.1006606;144055
г Ростов-на-Дону;39;344000;Россия;Южный;5;7;обл;Ростовская;г;Ростов-на-Дону;UTC+3;47.2224566;39.718803;1091544
г Севастополь;959;299700;Россия;Южный;5;7;г;Севастополь;г;Севастополь;UTC+3;44.6167013;33.525355;393304
г Элиста;1094;358000;Россия;Южный;5;7;Респ;Калмыкия;г;Элиста;UTC+3;46.3083344;44.2702088;103728
Краснодарский край, Апшеронский р-н, г Хадыженск;37016;352680;Россия;Южный;5;7;край;Краснодарский;г;Хадыженск;UTC+3;44.4122963;39.5320258;21580
Краснодарский край, г Абинск;20183;353320;Россия;Южный;5;7;край;Краснодарский;г;Абинск;UTC+3;44.8679655;38.1618157;34926
Краснодарский край, г Анапа;1107;353440;Россия;Южный;5;7;край;Краснодарский;г;Анапа;UTC+3;44.8950433;37.3163282;58983
Краснодарский край, г Апшеронск;10986;352690;Россия;Южный;5;7;край;Краснодарский;г;Апшеронск;UTC+3;44.4584006;39.7299824;40229
Краснодарский край, г Армавир;10987;352900;Россия;Южный;5;7;край;Краснодарский;г;Армавир;UTC+3;45.0012149;41.1324168;188897
Краснодарский край, г Белореченск;10988;352630;Россия;Южный;5;7;край;Краснодарский;г;Белореченск;UTC+3;44.7651876;39.8781494;53891
Краснодарский край, г Геленджик;10990;353460;Россия;Южный;5;7;край;Краснодарский;г;Геленджик;UTC+3;44.5630007;38.0790852;54813
Краснодарский край, г Горячий Ключ;10991;353288;Россия;Южный;5;7;край;Краснодарский;г;Горячий Ключ;UTC+3;44.6344864;39.1354738;30093
Краснодарский край, г Гулькевичи;20675;352190;Россия;Южный;5;7;край;Краснодарский;г;Гулькевичи;UTC+3;45.3605121;40.6918389;35225
Краснодарский край, г Ейск;10993;353680;Россия;Южный;5;7;край;Краснодарский;г;Ейск;UTC+3;46.71157;38.2763895;87771
Краснодарский край, г Кореновск;20688;353180;Россия;Южный;5;7;край;Краснодарский;г;Кореновск;UTC+3;45.4641703;39.458949;41179
Краснодарский край, г Крымск;10997;353380;Россия;Южный;5;7;край;Краснодарский;г;Крымск;UTC+3;44.9344404;37.9855795;57370
Краснодарский край, г Курганинск;20702;352430;Россия;Южный;5;7;край;Краснодарский;г;Курганинск;UTC+3;44.8877025;40.5913245;47974
Краснодарский край, г Лабинск;21018;352500;Россия;Южный;5;7;край;Краснодарский;г;Лабинск;UTC+3;44.6354363;40.7245341;62822
Краснодарский край, г Новокубанск;20231;352240;Россия;Южный;5;7;край;Краснодарский;г;Новокубанск;UTC+3;45.1038699;41.0475175;34847
Краснодарский край, г Новороссийск;970;353900;Россия;Южный;5;7;край;Краснодарский;г;Новороссийск;UTC+3;44.7235026;37.7686135;241788
Краснодарский край, г Приморско-Ахтарск;11000;353860;Россия;Южный;5;7;край;Краснодарский;г;Приморско-Ахтарск;UTC+3;46.0515432;38.1704875;32253
Краснодарский край, г Славянск-на-Кубани;20704;353560;Россия;Южный;5;7;край;Краснодарский;г;Славянск-на-Кубани;UTC+3;45.2603626;38.1259774;63768
Краснодарский край, г Сочи;239;354000;Россия;Южный;5;7;край;Краснодарский;г;Сочи;UTC+3;43.5854551;39.7231548;343285
Краснодарский край, г Темрюк;20677;353500;Россия;Южный;5;7;край;Краснодарский;г;Темрюк;UTC+3;45.2610949;37.4454412;38014
Краснодарский край, г Тимашевск;21141;352700;Россия;Южный;5;7;край;Краснодарский;г;Тимашевск;UTC+3;45.615923;38.9351837;53921
Краснодарский край, г Тихорецк;11002;352120;Россия;Южный;5;7;край;Краснодарский;г;Тихорецк;UTC+3;45.8546345;40.1260267;61825
